i_header,i_label,i_data,title,link,coach_name,id,org,role_1,role_2,role,coach_role,year
Coaching career (HC unless noted),2015,South Florida (DC),South Florida Bulls football,/wiki/South_Florida_Bulls_football,Tom Allen,Q27942281,South Florida,DC,,DC,['DC'],['2015']
Coaching career (HC unless noted),2016,Indiana (DC),Indiana Hoosiers football,/wiki/Indiana_Hoosiers_football,Tom Allen,Q27942281,Indiana,DC,,DC,['DC'],['2016']
Coaching career (HC unless noted),2017–present,Indiana,,,Tom Allen,Q27942281,Indiana,,,HC,['HC'],"['2017', 'present']"
Coaching career (HC unless noted),1977,Connecticut (GA),UConn Huskies football,/wiki/UConn_Huskies_football,Kirk Ferentz,Q6415427,Connecticut,GA,,GA,['GA'],['1977']
Coaching career (HC unless noted),1977,Connecticut (GA),Graduate assistant,/wiki/Graduate_assistant,Kirk Ferentz,Q6415427,Connecticut,GA,,GA,['GA'],['1977']
Coaching career (HC unless noted),1978–1979,Worcester Academy (MA) (OL/DC),Worcester Academy,/wiki/Worcester_Academy,Kirk Ferentz,Q6415427,Worcester Academy,MA ,OL/DC,OL/DC,"['OL', 'DC']","['1978', '1979']"
Coaching career (HC unless noted),1980,Pittsburgh (GA),Pittsburgh Panthers football,/wiki/Pittsburgh_Panthers_football,Kirk Ferentz,Q6415427,Pittsburgh,GA,,GA,['GA'],['1980']
Coaching career (HC unless noted),1981–1989,Iowa (OL),Iowa Hawkeyes football,/wiki/Iowa_Hawkeyes_football,Kirk Ferentz,Q6415427,Iowa,OL,,OL,['OL'],"['1981', '1989']"
Coaching career (HC unless noted),1990–1992,Maine,Maine Black Bears football,/wiki/Maine_Black_Bears_football,Kirk Ferentz,Q6415427,Maine,,,HC,['HC'],"['1990', '1992']"
Coaching career (HC unless noted),1993–1995,Cleveland Browns (OL),Cleveland Browns,/wiki/Cleveland_Browns,Kirk Ferentz,Q6415427,Cleveland Browns,OL,,OL,['OL'],"['1993', '1995']"
Coaching career (HC unless noted),1996,Baltimore Ravens (OL),Baltimore Ravens,/wiki/Baltimore_Ravens,Kirk Ferentz,Q6415427,Baltimore Ravens,OL,,OL,['OL'],['1996']
Coaching career (HC unless noted),1997–1998,Baltimore Ravens (AHC/OL),Baltimore Ravens,/wiki/Baltimore_Ravens,Kirk Ferentz,Q6415427,Baltimore Ravens,AHC/OL,,AHC/OL,"['AHC', 'OL']","['1997', '1998']"
Coaching career (HC unless noted),1999–present,Iowa,,,Kirk Ferentz,Q6415427,Iowa,,,HC,['HC'],"['1999', 'present']"
Coaching career (HC unless noted),1992,Towson State (DB/ST),Towson Tigers football,/wiki/Towson_Tigers_football,Mike Locksley,Q16205924,Towson State,DB/ST,,DB/ST,"['DB', 'ST']",['1992']
Coaching career (HC unless noted),1993,Navy Prep (MD) (DC/DB),Naval Academy Preparatory School,/wiki/Naval_Academy_Preparatory_School,Mike Locksley,Q16205924,Navy Prep,MD ,DC/DB,DC/DB,"['DC', 'DB']",['1993']
Coaching career (HC unless noted),1994,Navy Prep (MD) (DC/DL),,,Mike Locksley,Q16205924,Navy Prep,MD ,DC/DL,DC/DL,"['DC', 'DL']",['1994']
Coaching career (HC unless noted),1995,Pacific (CA) (OLB),Pacific Tigers football,/wiki/Pacific_Tigers_football,Mike Locksley,Q16205924,Pacific,CA ,OLB,OLB,['OLB'],['1995']
Coaching career (HC unless noted),1996,Army (WR/TE),Army Black Knights football,/wiki/Army_Black_Knights_football,Mike Locksley,Q16205924,Army,WR/TE,,WR/TE,"['WR', 'TE']",['1996']
Coaching career (HC unless noted),1997,Maryland (RB),Maryland Terrapins football,/wiki/Maryland_Terrapins_football,Mike Locksley,Q16205924,Maryland,RB,,RB,['RB'],['1997']
Coaching career (HC unless noted),1998–2002,Maryland (RB/RC),,,Mike Locksley,Q16205924,Maryland,RB/RC,,RB/RC,"['RB', 'RC']","['1998', '2002']"
Coaching career (HC unless noted),2003–2004,Florida (RB/RC),Florida Gators football,/wiki/Florida_Gators_football,Mike Locksley,Q16205924,Florida,RB/RC,,RB/RC,"['RB', 'RC']","['2003', '2004']"
Coaching career (HC unless noted),2005,Illinois (OC/TE),Illinois Fighting Illini football,/wiki/Illinois_Fighting_Illini_football,Mike Locksley,Q16205924,Illinois,OC/TE,,OC/TE,"['OC', 'TE']",['2005']
Coaching career (HC unless noted),2005,Illinois (OC/TE),Offensive coordinator,/wiki/Offensive_coordinator,Mike Locksley,Q16205924,Illinois,OC/TE,,OC/TE,"['OC', 'TE']",['2005']
Coaching career (HC unless noted),2006–2008,Illinois (OC/QB),,,Mike Locksley,Q16205924,Illinois,OC/QB,,OC/QB,"['OC', 'QB']","['2006', '2008']"
Coaching career (HC unless noted),2009–2011,New Mexico,New Mexico Lobos football,/wiki/New_Mexico_Lobos_football,Mike Locksley,Q16205924,New Mexico,,,HC,['HC'],"['2009', '2011']"
Coaching career (HC unless noted),2012–2015,Maryland (OC/QB),,,Mike Locksley,Q16205924,Maryland,OC/QB,,OC/QB,"['OC', 'QB']","['2012', '2015']"
Coaching career (HC unless noted),2015,Maryland (interim HC),,,Mike Locksley,Q16205924,Maryland,interim HC,,interim HC,['interim HC'],['2015']
Coaching career (HC unless noted),2016,Alabama (OA),Alabama Crimson Tide football,/wiki/Alabama_Crimson_Tide_football,Mike Locksley,Q16205924,Alabama,OA,,OA,['OA'],['2016']
Coaching career (HC unless noted),2017,Alabama (co-OC/WR),,,Mike Locksley,Q16205924,Alabama,co-OC/WR,,co-OC/WR,"['co-OC', 'WR']",['2017']
Coaching career (HC unless noted),2018,Alabama (OC),,,Mike Locksley,Q16205924,Alabama,OC,,OC,['OC'],['2018']
Coaching career (HC unless noted),2019–present,Maryland,,,Mike Locksley,Q16205924,Maryland,,,HC,['HC'],"['2019', 'present']"
Coaching career (HC unless noted),2002–2003,Oakland Raiders (QB),Oakland Raiders,/wiki/Oakland_Raiders,Jim Harbaugh,Q2631300,Oakland Raiders,QB,,QB,['QB'],"['2002', '2003']"
Coaching career (HC unless noted),2004–2006,San Diego,San Diego Toreros football,/wiki/San_Diego_Toreros_football,Jim Harbaugh,Q2631300,San Diego,,,HC,['HC'],"['2004', '2006']"
Coaching career (HC unless noted),2007–2010,Stanford,Stanford Cardinal football,/wiki/Stanford_Cardinal_football,Jim Harbaugh,Q2631300,Stanford,,,HC,['HC'],"['2007', '2010']"
Coaching career (HC unless noted),2011–2014,San Francisco 49ers,San Francisco 49ers,/wiki/San_Francisco_49ers,Jim Harbaugh,Q2631300,San Francisco 49ers,,,HC,['HC'],"['2011', '2014']"
Coaching career (HC unless noted),2015–present,Michigan,Michigan Wolverines football,/wiki/Michigan_Wolverines_football,Jim Harbaugh,Q2631300,Michigan,,,HC,['HC'],"['2015', 'present']"
Coaching career (HC unless noted),1997–1998,Michigan State (GA),Michigan State Spartans football,/wiki/Michigan_State_Spartans_football,Mel Tucker,Q6810891,Michigan State,GA,,GA,['GA'],"['1997', '1998']"
Coaching career (HC unless noted),1997–1998,Michigan State (GA),Graduate assistant,/wiki/Graduate_assistant,Mel Tucker,Q6810891,Michigan State,GA,,GA,['GA'],"['1997', '1998']"
Coaching career (HC unless noted),1999,Miami (OH) (DB),Miami RedHawks football,/wiki/Miami_RedHawks_football,Mel Tucker,Q6810891,Miami,OH ,DB,DB,['DB'],['1999']
Coaching career (HC unless noted),2000,LSU (DB),LSU Tigers football,/wiki/LSU_Tigers_football,Mel Tucker,Q6810891,LSU,DB,,DB,['DB'],['2000']
Coaching career (HC unless noted),2001–2003,Ohio State (DB),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Mel Tucker,Q6810891,Ohio State,DB,,DB,['DB'],"['2001', '2003']"
Coaching career (HC unless noted),2004,Ohio State (co-DC),Defensive coordinator,/wiki/Defensive_coordinator,Mel Tucker,Q6810891,Ohio State,co-DC,,co-DC,['co-DC'],['2004']
Coaching career (HC unless noted),2005–2007,Cleveland Browns (DB),Cleveland Browns,/wiki/Cleveland_Browns,Mel Tucker,Q6810891,Cleveland Browns,DB,,DB,['DB'],"['2005', '2007']"
Coaching career (HC unless noted),2008,Cleveland Browns (DC),,,Mel Tucker,Q6810891,Cleveland Browns,DC,,DC,['DC'],['2008']
Coaching career (HC unless noted),2009–2011,Jacksonville Jaguars (DC),Jacksonville Jaguars,/wiki/Jacksonville_Jaguars,Mel Tucker,Q6810891,Jacksonville Jaguars,DC,,DC,['DC'],"['2009', '2011']"
Coaching career (HC unless noted),2011,Jacksonville Jaguars (interim),,,Mel Tucker,Q6810891,Jacksonville Jaguars,interim,,interim,['interim'],['2011']
Coaching career (HC unless noted),2012,Jacksonville Jaguars (AHC/DC),,,Mel Tucker,Q6810891,Jacksonville Jaguars,AHC/DC,,AHC/DC,"['AHC', 'DC']",['2012']
Coaching career (HC unless noted),2013–2014,Chicago Bears (DC),Chicago Bears,/wiki/Chicago_Bears,Mel Tucker,Q6810891,Chicago Bears,DC,,DC,['DC'],"['2013', '2014']"
Coaching career (HC unless noted),2015,Alabama (AHC/DB),Alabama Crimson Tide football,/wiki/Alabama_Crimson_Tide_football,Mel Tucker,Q6810891,Alabama,AHC/DB,,AHC/DB,"['AHC', 'DB']",['2015']
Coaching career (HC unless noted),2016–2018,Georgia (DC/DB),Georgia Bulldogs football,/wiki/Georgia_Bulldogs_football,Mel Tucker,Q6810891,Georgia,DC/DB,,DC/DB,"['DC', 'DB']","['2016', '2018']"
Coaching career (HC unless noted),2019,Colorado,Colorado Buffaloes football,/wiki/Colorado_Buffaloes_football,Mel Tucker,Q6810891,Colorado,,,HC,['HC'],['2019']
Coaching career (HC unless noted),2020–present,Michigan State,,,Mel Tucker,Q6810891,Michigan State,,,HC,['HC'],"['2020', 'present']"
Coaching career (HC unless noted),2006,Ohio State (GA),State Buckeyes football (page does not exist),/w/index.php?title=State_Buckeyes_football&action=edit&redlink=1,P. J. Fleck,Q7117292,Ohio State,GA,,GA,['GA'],['2006']
Coaching career (HC unless noted),2006,Ohio State (GA),Graduate assistant,/wiki/Graduate_assistant,P. J. Fleck,Q7117292,Ohio State,GA,,GA,['GA'],['2006']
Coaching career (HC unless noted),2007–2008,Northern Illinois (WR),Northern Illinois Huskies football,/wiki/Northern_Illinois_Huskies_football,P. J. Fleck,Q7117292,Northern Illinois,WR,,WR,['WR'],"['2007', '2008']"
Coaching career (HC unless noted),2009,Northern Illinois (WR/RC),Recruiting coordinator,/wiki/Recruiting_coordinator,P. J. Fleck,Q7117292,Northern Illinois,WR/RC,,WR/RC,"['WR', 'RC']",['2009']
Coaching career (HC unless noted),2010–2011,Rutgers (WR),Rutgers Scarlet Knights football,/wiki/Rutgers_Scarlet_Knights_football,P. J. Fleck,Q7117292,Rutgers,WR,,WR,['WR'],"['2010', '2011']"
Coaching career (HC unless noted),2012,Tampa Bay Buccaneers (WR),Tampa Bay Buccaneers,/wiki/Tampa_Bay_Buccaneers,P. J. Fleck,Q7117292,Tampa Bay Buccaneers,WR,,WR,['WR'],['2012']
Coaching career (HC unless noted),2013–2016,Western Michigan,Western Michigan Broncos football,/wiki/Western_Michigan_Broncos_football,P. J. Fleck,Q7117292,Western Michigan,,,HC,['HC'],"['2013', '2016']"
Coaching career (HC unless noted),2017–present,Minnesota,Minnesota Golden Gophers football,/wiki/Minnesota_Golden_Gophers_football,P. J. Fleck,Q7117292,Minnesota,,,HC,['HC'],"['2017', 'present']"
Coaching career (HC unless noted),1998,Penn State (volunteer asst.),Penn State Nittany Lions football,/wiki/Penn_State_Nittany_Lions_football,Matt Rhule,Q14950994,Penn State,volunteer asst.,,volunteer asst.,['volunteer asst.'],['1998']
Coaching career (HC unless noted),1998,Albright (LB),Albright Lions football,/wiki/Albright_Lions_football,Matt Rhule,Q14950994,Albright,LB,,LB,['LB'],['1998']
Coaching career (HC unless noted),1999–2000,Buffalo (DL),Buffalo Bulls football,/wiki/Buffalo_Bulls_football,Matt Rhule,Q14950994,Buffalo,DL,,DL,['DL'],"['1999', '2000']"
Coaching career (HC unless noted),2001,UCLA (DL),UCLA Bruins football,/wiki/UCLA_Bruins_football,Matt Rhule,Q14950994,UCLA,DL,,DL,['DL'],['2001']
Coaching career (HC unless noted),2002,Western Carolina (LB/ST),Western Carolina Catamounts football,/wiki/Western_Carolina_Catamounts_football,Matt Rhule,Q14950994,Western Carolina,LB/ST,,LB/ST,"['LB', 'ST']",['2002']
Coaching career (HC unless noted),2003–2005,Western Carolina (AHC/LB/ST),Western Carolina Catamounts football,/wiki/Western_Carolina_Catamounts_football,Matt Rhule,Q14950994,Western Carolina,AHC/LB/ST,,AHC/LB/ST,"['AHC', 'LB', 'ST']","['2003', '2005']"
Coaching career (HC unless noted),2006,Temple (DL),Temple Owls football,/wiki/Temple_Owls_football,Matt Rhule,Q14950994,Temple,DL,,DL,['DL'],['2006']
Coaching career (HC unless noted),2007,Temple (QB),Temple Owls football,/wiki/Temple_Owls_football,Matt Rhule,Q14950994,Temple,QB,,QB,['QB'],['2007']
Coaching career (HC unless noted),2008–2010,Temple (OC/QB),Temple Owls football,/wiki/Temple_Owls_football,Matt Rhule,Q14950994,Temple,OC/QB,,OC/QB,"['OC', 'QB']","['2008', '2010']"
Coaching career (HC unless noted),2011,Temple (OC/TE),Temple Owls football,/wiki/Temple_Owls_football,Matt Rhule,Q14950994,Temple,OC/TE,,OC/TE,"['OC', 'TE']",['2011']
Coaching career (HC unless noted),2012,New York Giants (asst. OL),New York Giants,/wiki/New_York_Giants,Matt Rhule,Q14950994,New York Giants,asst. OL,,asst. OL,['asst. OL'],['2012']
Coaching career (HC unless noted),2013–2016,Temple,Temple Owls football,/wiki/Temple_Owls_football,Matt Rhule,Q14950994,Temple,,,HC,['HC'],"['2013', '2016']"
Coaching career (HC unless noted),2017–2019,Baylor,Baylor Bears football,/wiki/Baylor_Bears_football,Matt Rhule,Q14950994,Baylor,,,HC,['HC'],"['2017', '2019']"
Coaching career (HC unless noted),2020–2022,Carolina Panthers,Carolina Panthers,/wiki/Carolina_Panthers,Matt Rhule,Q14950994,Carolina Panthers,,,HC,['HC'],"['2020', '2022']"
Coaching career (HC unless noted),2023–present,Nebraska,Nebraska Cornhuskers football,/wiki/Nebraska_Cornhuskers_football,Matt Rhule,Q14950994,Nebraska,,,HC,['HC'],"['2023', 'present']"
Coaching career (HC unless noted),2008–2009,Winona State (GA),Winona State Warriors football,/wiki/Winona_State_Warriors_football,David Braun[interim],Q116507901,Winona State,GA,,GA,['GA'],"['2008', '2009']"
Coaching career (HC unless noted),2008–2009,Winona State (GA),Graduate assistant,/wiki/Graduate_assistant,David Braun[interim],Q116507901,Winona State,GA,,GA,['GA'],"['2008', '2009']"
Coaching career (HC unless noted),2010,Culver–Stockton (DC/LB),Culver–Stockton Wildcats football,/wiki/Culver%E2%80%93Stockton_Wildcats_football,David Braun[interim],Q116507901,Culver–Stockton,DC/LB,,DC/LB,"['DC', 'LB']",['2010']
Coaching career (HC unless noted),2010,Culver–Stockton (DC/LB),Defensive coordinator,/wiki/Defensive_coordinator,David Braun[interim],Q116507901,Culver–Stockton,DC/LB,,DC/LB,"['DC', 'LB']",['2010']
Coaching career (HC unless noted),2011–2014,Winona State (co-DC/LB),,,David Braun[interim],Q116507901,Winona State,co-DC/LB,,co-DC/LB,"['co-DC', 'LB']","['2011', '2014']"
Coaching career (HC unless noted),2015–2016,UC Davis (DL),UC Davis Aggies football,/wiki/UC_Davis_Aggies_football,David Braun[interim],Q116507901,UC Davis,DL,,DL,['DL'],"['2015', '2016']"
Coaching career (HC unless noted),2017,Northern Iowa (RGC/DL),Northern Iowa Panthers football,/wiki/Northern_Iowa_Panthers_football,David Braun[interim],Q116507901,Northern Iowa,RGC/DL,,RGC/DL,"['RGC', 'DL']",['2017']
Coaching career (HC unless noted),2018,Northern Iowa (STC/OLB),,,David Braun[interim],Q116507901,Northern Iowa,STC/OLB,,STC/OLB,"['STC', 'OLB']",['2018']
Coaching career (HC unless noted),2019–2022,North Dakota State (DC/S),North Dakota State Bison football,/wiki/North_Dakota_State_Bison_football,David Braun[interim],Q116507901,North Dakota State,DC/S,,DC/S,"['DC', 'S']","['2019', '2022']"
Coaching career (HC unless noted),2023–present,Northwestern (interim HC / DC),Northwestern Wildcats football,/wiki/Northwestern_Wildcats_football,David Braun[interim],Q116507901,Northwestern,interim HC / DC,,interim HC / DC,"['interim HC ', ' DC']","['2023', 'present']"
Coaching career (HC unless noted),2002,New Hampshire (TE),New Hampshire Wildcats football,/wiki/New_Hampshire_Wildcats_football,Ryan Day,Q18921628,New Hampshire,TE,,TE,['TE'],['2002']
Coaching career (HC unless noted),2003–2004,Boston College (GA),Boston College Eagles football,/wiki/Boston_College_Eagles_football,Ryan Day,Q18921628,Boston College,GA,,GA,['GA'],"['2003', '2004']"
Coaching career (HC unless noted),2003–2004,Boston College (GA),Graduate assistant,/wiki/Graduate_assistant,Ryan Day,Q18921628,Boston College,GA,,GA,['GA'],"['2003', '2004']"
Coaching career (HC unless noted),2005,Florida (GA),Florida Gators football,/wiki/Florida_Gators_football,Ryan Day,Q18921628,Florida,GA,,GA,['GA'],['2005']
Coaching career (HC unless noted),2006,Temple (WR),Temple Owls football,/wiki/Temple_Owls_football,Ryan Day,Q18921628,Temple,WR,,WR,['WR'],['2006']
Coaching career (HC unless noted),2007–2011,Boston College (WR),,,Ryan Day,Q18921628,Boston College,WR,,WR,['WR'],"['2007', '2011']"
Coaching career (HC unless noted),2012,Temple (OC/WR),,,Ryan Day,Q18921628,Temple,OC/WR,,OC/WR,"['OC', 'WR']",['2012']
Coaching career (HC unless noted),2013–2014,Boston College (OC/QB),,,Ryan Day,Q18921628,Boston College,OC/QB,,OC/QB,"['OC', 'QB']","['2013', '2014']"
Coaching career (HC unless noted),2015,Philadelphia Eagles (QB),Philadelphia Eagles,/wiki/Philadelphia_Eagles,Ryan Day,Q18921628,Philadelphia Eagles,QB,,QB,['QB'],['2015']
Coaching career (HC unless noted),2016,San Francisco 49ers (QB),San Francisco 49ers,/wiki/San_Francisco_49ers,Ryan Day,Q18921628,San Francisco 49ers,QB,,QB,['QB'],['2016']
Coaching career (HC unless noted),2017,Ohio State (co-OC/QB),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Ryan Day,Q18921628,Ohio State,co-OC/QB,,co-OC/QB,"['co-OC', 'QB']",['2017']
Coaching career (HC unless noted),2018,Ohio State (acting HC/OC/QB),,,Ryan Day,Q18921628,Ohio State,acting HC/OC/QB,,acting HC/OC/QB,"['acting HC', 'OC', 'QB']",['2018']
Coaching career (HC unless noted),2019–present,Ohio State,,,Ryan Day,Q18921628,Ohio State,,,HC,['HC'],"['2019', 'present']"
Coaching career (HC unless noted),1995,Kutztown (WR),Kutztown Golden Bears football,/wiki/Kutztown_Golden_Bears_football,James Franklin,Q14950689,Kutztown,WR,,WR,['WR'],['1995']
Coaching career (HC unless noted),1996,East Stroudsburg (DB),East Stroudsburg Warriors football,/wiki/East_Stroudsburg_Warriors_football,James Franklin,Q14950689,East Stroudsburg,DB,,DB,['DB'],['1996']
Coaching career (HC unless noted),1996,Roskilde Kings (OC),Danish American Football Federation,/wiki/Danish_American_Football_Federation,James Franklin,Q14950689,Roskilde Kings,OC,,OC,['OC'],['1996']
Coaching career (HC unless noted),1996,Roskilde Kings (OC),Offensive coordinator,/wiki/Offensive_coordinator,James Franklin,Q14950689,Roskilde Kings,OC,,OC,['OC'],['1996']
Coaching career (HC unless noted),1997,James Madison (WR),James Madison Dukes football,/wiki/James_Madison_Dukes_football,James Franklin,Q14950689,James Madison,WR,,WR,['WR'],['1997']
Coaching career (HC unless noted),1998,Washington State (TE),Washington State Cougars football,/wiki/Washington_State_Cougars_football,James Franklin,Q14950689,Washington State,TE,,TE,['TE'],['1998']
Coaching career (HC unless noted),1999,Idaho State (WR),Idaho State Bengals football,/wiki/Idaho_State_Bengals_football,James Franklin,Q14950689,Idaho State,WR,,WR,['WR'],['1999']
Coaching career (HC unless noted),2000–2004,Maryland (WR/RC),Maryland Terrapins football,/wiki/Maryland_Terrapins_football,James Franklin,Q14950689,Maryland,WR/RC,,WR/RC,"['WR', 'RC']","['2000', '2004']"
Coaching career (HC unless noted),2005,Green Bay Packers (WR),Green Bay Packers,/wiki/Green_Bay_Packers,James Franklin,Q14950689,Green Bay Packers,WR,,WR,['WR'],['2005']
Coaching career (HC unless noted),2006–2007,Kansas State (OC/QB),Kansas State Wildcats football,/wiki/Kansas_State_Wildcats_football,James Franklin,Q14950689,Kansas State,OC/QB,,OC/QB,"['OC', 'QB']","['2006', '2007']"
Coaching career (HC unless noted),2008–2010,Maryland (AHC/OC/QB),,,James Franklin,Q14950689,Maryland,AHC/OC/QB,,AHC/OC/QB,"['AHC', 'OC', 'QB']","['2008', '2010']"
Coaching career (HC unless noted),2011–2013,Vanderbilt,Vanderbilt Commodores football,/wiki/Vanderbilt_Commodores_football,James Franklin,Q14950689,Vanderbilt,,,HC,['HC'],"['2011', '2013']"
Coaching career (HC unless noted),2014–present,Penn State,Penn State Nittany Lions football,/wiki/Penn_State_Nittany_Lions_football,James Franklin,Q14950689,Penn State,,,HC,['HC'],"['2014', 'present']"
Coaching career (HC unless noted),2009,Colorado (SA),Colorado Buffaloes football,/wiki/Colorado_Buffaloes_football,Ryan Walters,Q104172856,Colorado,SA,,SA,['SA'],['2009']
Coaching career (HC unless noted),2010,Arizona (GA),Arizona Wildcats football,/wiki/Arizona_Wildcats_football,Ryan Walters,Q104172856,Arizona,GA,,GA,['GA'],['2010']
